Export mixte par bloc (séparations-données-durées);;;;;
Du 27/02/2025 06:00 au 28/02/2025 06:00;;;;;
Type machine : MTI PF_SOLYSTIC TAE;;;;;
;;;;;
;;;;;
N°bloc;;;;;
6,64417E+13;D12;814;TPD-_PONTCHATEAU 1;A RETRIER;INDETERMINE
6,64417E+13;D13;745;TPD-_MONTBERT;A RETRIER;INDETERMINE
6,64417E+13;D14;867;TPD-_PORNIC 1;A RETRIER;INDETERMINE
6,64417E+13;D15;3414;REPRISE VERS 1-78501;A RETRIER;INDETERMINE
6,64417E+13;D16;1243;TPD-_ST HILAIRE LOUL 1;A RETRIER;INDETERMINE
6,64417E+13;D17;1185;TPD-_ST HILAIRE LOUL 3;A RETRIER;INDETERMINE
6,64417E+13;D18;2;28410_BOIS D ARCY PIC_RDSL DIRCT;TRI DEFINITIF;INDETERMINE
6,64417E+13;D19;1;28410_BOIS D ARCY PIC_RDSL DIRCT;TRI DEFINITIF;INDETERMINE
6,64417E+13;D20;574;TPD-_ST BREVIN 1;A RETRIER;INDETERMINE
6,64417E+13;D21;699;TPD-_ANCENIS 1;A RETRIER;INDETERMINE
6,64417E+13;D22;814;TPD-_ANCENIS 2;A RETRIER;INDETERMINE
6,64417E+13;D23;536;TPD-_ST BREVIN 4;A RETRIER;INDETERMINE
6,64417E+13;D24;3936;REPRISE VERS 1-78801;A RETRIER;INDETERMINE
6,64417E+13;D25;832;TPD-_POUZAUGES 1;A RETRIER;INDETERMINE
6,64417E+13;D26;773;TPD-_POUZAUGES 2;A RETRIER;INDETERMINE
6,64417E+13;D27;3;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;D28;430;37300__DEST ALLIAG OU  P-ALLIAGE;TRI DEFINITIF;INDETERMINE
6,64417E+13;D29;1;37300__DEST ALL PREM TAE-ALLIAGE;REJETS MANUELS;INDETERMINE
6,64417E+13;D30;1;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;D31;3095;REPRISE VERS 1-78201;A RETRIER;INDETERMINE
6,64417E+13;D32;1179;TPD-_CHALLANS 1;A RETRIER;INDETERMINE
6,64417E+13;D33;1366;TPD-_CHALLANS 2;A RETRIER;INDETERMINE
6,64417E+13;D34;487;TPD-_CHALLANS 3;A RETRIER;INDETERMINE
6,64417E+13;D35;2;00_REPRISE VERS 61001_85-1;A RETRIER;INDETERMINE
6,64417E+13;D36;0;00_REPRISE VERS 61001_85-2;A RETRIER;INDETERMINE
6,64417E+13;D37;944;TPD-_LA BAULE 1;A RETRIER;INDETERMINE
6,64417E+13;D38;3938;REPRISE VERS 1-78701;A RETRIER;INDETERMINE
6,64417E+13;D39;760;TPD-_LES HERBIERS 1;A RETRIER;INDETERMINE
6,64417E+13;D40;860;TPD-_GUERANDE 1;A RETRIER;INDETERMINE
6,64417E+13;D41;513;TPD-_BOUGUENAIS 1;A RETRIER;INDETERMINE
6,64417E+13;D42;479;TPD-_BOUGUENAIS 2;A RETRIER;INDETERMINE
6,64417E+13;D43;6;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;D44;4700;REPRISE VERS 1-78301;A RETRIER;INDETERMINE
6,64417E+13;D45;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;D46;426;TPD-_NANTES SUD 1;A RETRIER;INDETERMINE
6,64417E+13;D47;557;TPD-_NANTES SUD 2;A RETRIER;INDETERMINE
6,64417E+13;D48;3640;REPRISE VERS 1-78101;A RETRIER;INDETERMINE
6,64417E+13;D49;413;TPD-_STE PAZANNE TAT 1;A RETRIER;INDETERMINE
6,64417E+13;D50;701;TPD-_HERBIGNAC TAT 1;A RETRIER;INDETERMINE
6,64417E+13;D51;597;TPD-_VERTOU TAT 1;A RETRIER;INDETERMINE
6,64417E+13;D52;2072;TPD-_SAVENAY TAT 1;A RETRIER;INDETERMINE
6,64417E+13;D53;1131;TPD-_VERTOU TAT 3;A RETRIER;INDETERMINE
6,64417E+13;D54;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;D55;510;00_REPRISE VERS_POUR 26009-26010;A RETRIER;INDETERMINE
6,64417E+13;D56;0;00_REPRISE VERS_POUR 26009-26010;A RETRIER;INDETERMINE
6,64417E+13;D57;1114;TPD-_ORVAULT TAT 1;A RETRIER;INDETERMINE
6,64417E+13;D58;1206;TPD-_CHATEAUBRIANT TAT 1;A RETRIER;INDETERMINE
6,64417E+13;D59;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;D60;1;00_REPRISE VERS 61001_44-1;A RETRIER;INDETERMINE
6,64417E+13;D61;2;00_REPRISE VERS 61001_44-2;A RETRIER;INDETERMINE
6,64417E+13;D62;6;44_OS SANS CAB_OS SANS CAB;A RETRIER;INDETERMINE
6,64417E+13;D63;5603;REPRISE VERS 1-75001;A RETRIER;INDETERMINE
6,64417E+13;D64;810;INDETERMINE;A RECYCLER;INDETERMINE
;Libellé donnée/duree;Valeur;Info comp.; ; 
6,64417E+13;A RECYCLER;0; ; ; 
6,64417E+13;A RETRIER;117763; ; ; 
6,64417E+13;INTERVALLE MOYEN ENTRE PLI;133; ; ; 
6,64417E+13;LONGUEUR MOYENNE PLIS;225; ; ; 
6,64417E+13;NOMBRE CODES ACHE URA;0; ; ; 
6,64417E+13;NOMBRE CODES ACHE URV;0; ; ; 
6,64417E+13;NOMBRE CODES ACHE+DISTRI URA;120024; ; ; 
6,64417E+13;NOMBRE CODES ACHE+DISTRI URV;0; ; ; 
6,64417E+13;NOMBRE CODES DACTYLO URA;120062; ; ; 
6,64417E+13;NOMBRE CODES MANUSCRITS;0; ; ; 
6,64417E+13;NOMBRE CODES PARTIEL DISTRI URA;0; ; ; 
6,64417E+13;NOMBRE CODES PARTIELS ACHE URA;0; ; ; 
6,64417E+13;NOMBRE DEMANDE INDEXATION ACHE;91; ; ; 
6,64417E+13;NOMBRE DEMANDE INDEXATION ACHE+CHRONO;378; ; ; 
6,64417E+13;NOMBRE DEMANDE INDEXATION ACHE+DIS;0; ; ; 
6,64417E+13;NOMBRE DEMANDE INDEXATION CHRONO;104; ; ; 
6,64417E+13;NOMBRE DEMANDE INDEXATION DIS;0; ; ; 
6,64417E+13;NOMBRE LETTRES NON TRIEES;121; ; ; 
6,64417E+13;NOMBRE LU ACHE+DISTRI TL BLANC;585; ; ; 
6,64417E+13;NOMBRE LUS ACHE TL;0; ; ; 
